,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType,SalePrice_log,SalePrice,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,HasGasHeating_1,HasSBrkr_1,HasEx_1,HasGd_1,HasGLQ_1,HasPavedDrive_1,HasTA_1
1115,1123,20,50.0,9405,5,9,0.0,TA,0,0,698,698,698,0,698,2,1,4,0,,0,0,0,6,1396,1,200,1.5,0,0,1,0,0,0,0,1,0,1,11.6784399034478,118000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1116,1124,80,70.04995836802665,9125,7,5,170.0,TA,0,0,384,384,812,0,1482,3,1,7,1,1992.0,392,100,0,7,1866,15,25,2.5,0,1,1,1,0,1,0,2,0,1,12.007011764731919,163900,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1117,1125,20,60.0,10434,4,5,0.0,TA,0,0,1005,1005,1005,0,1005,2,1,5,1,1977.0,672,0,0,11,2010,54,0,1.0,0,0,0,0,0,0,0,1,0,1,11.652687407345386,115000,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
1118,1126,120,53.0,3684,7,5,130.0,Gd,0,0,1373,1373,1555,0,1555,2,1,7,1,2007.0,660,143,0,6,2928,2,20,2.0,3,0,1,1,0,0,0,2,0,1,12.066810578196664,174000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1119,1127,20,182.0,14572,7,5,0.0,Gd,1300,0,230,1530,1530,0,1530,3,1,7,1,2004.0,630,144,0,11,3060,3,36,3.0,3,0,1,1,0,1,0,2,0,1,12.464583340681678,259000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1120,1128,60,59.0,11796,7,5,0.0,Gd,0,0,847,847,847,0,1959,4,1,8,1,2004.0,434,100,0,7,2806,2,48,2.5,0,1,1,1,0,1,0,2,0,1,12.278393307109802,215000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1121,1129,90,60.0,7200,5,5,180.0,TA,936,0,0,936,936,0,936,2,1,4,0,1980.0,672,49,0,8,1872,27,0,2.0,0,0,0,1,0,0,0,1,0,1,11.849397701591439,140000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1122,1130,50,65.0,7804,4,3,0.0,TA,622,0,500,1122,1328,0,1981,4,1,7,2,1981.0,576,431,0,12,3103,59,44,3.0,0,1,1,1,0,0,0,0,0,1,11.813030057420569,135000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1123,1131,20,63.0,10712,5,5,0.0,TA,212,0,762,974,974,0,974,3,1,5,0,,0,0,0,9,1948,15,28,1.0,0,0,1,0,0,0,0,2,0,1,11.445716715276781,93500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1124,1132,70,90.0,9900,6,4,0.0,TA,0,0,1008,1008,1178,0,2210,5,1,8,0,1930.0,205,0,0,5,3218,57,48,2.0,0,1,1,0,0,0,0,0,0,1,11.67419361256635,117500,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1125,1133,60,80.0,9828,8,5,0.0,Gd,584,0,544,1128,1142,0,2020,3,1,8,1,1995.0,466,0,0,6,3148,14,155,2.5,0,1,1,0,0,1,0,2,0,1,12.386308695833106,239500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1126,1134,60,57.0,8773,6,5,0.0,TA,0,0,916,916,916,0,1600,3,1,7,1,1997.0,460,100,0,8,2516,10,38,2.5,0,1,1,1,0,1,0,2,0,1,12.037653993905213,169000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1127,1135,30,60.0,6180,6,5,0.0,TA,0,0,960,960,986,0,986,2,1,5,1,1926.0,180,0,0,5,1946,57,128,1.0,0,0,1,0,0,0,0,0,0,1,11.532728092266407,102000,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1128,1136,50,80.0,9600,6,5,0.0,TA,280,0,752,1032,1032,0,1252,3,1,6,0,1950.0,288,0,0,4,2284,58,96,1.0,0,1,1,0,0,0,0,1,0,1,11.686878772093667,119000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1129,1137,50,54.0,6342,5,8,0.0,TA,0,0,780,780,780,0,1020,2,1,6,0,,0,0,0,5,1800,14,176,1.0,0,1,1,0,0,0,0,1,0,1,11.451050061252143,94000,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1130,1138,20,70.04995836802665,9819,6,5,0.0,TA,1567,0,0,1567,1567,0,1567,2,1,5,2,1977.0,714,264,0,5,3134,32,32,3.0,0,0,1,1,0,1,1,2,0,1,12.185869938212655,196000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1131,1139,30,98.0,8731,5,5,0.0,TA,645,0,270,915,1167,0,1167,3,1,6,1,1972.0,495,0,0,5,2082,57,342,1.0,0,0,1,0,0,1,0,0,0,1,11.877568578558137,144000,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1132,1140,20,60.0,7350,5,7,0.0,TA,852,0,100,952,952,0,952,2,1,4,0,1988.0,840,0,0,6,1904,57,0,2.0,0,0,0,0,0,0,0,1,0,1,11.842229212112827,139000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1133,1141,60,70.04995836802665,10304,5,7,44.0,TA,381,0,399,780,1088,0,1868,4,1,9,1,1976.0,484,448,0,10,2648,33,96,3.5,0,1,1,1,0,1,0,1,0,1,12.193493863323312,197500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1134,1142,60,77.0,9965,8,5,340.0,Gd,1150,0,316,1466,1466,0,2828,4,1,11,1,2006.0,1052,125,0,4,4294,0,144,4.0,3,1,1,1,0,0,0,2,1,1,12.959538518762065,424870,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
1135,1143,20,70.04995836802665,9000,5,3,0.0,TA,288,0,718,1006,1006,0,1006,3,1,5,0,,0,0,0,7,2012,49,24,1.0,0,0,1,0,0,0,0,1,0,1,11.289781913656018,80000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
1136,1144,190,60.0,12180,4,4,0.0,TA,348,0,324,672,672,0,924,2,1,5,0,1941.0,280,0,0,7,1596,60,0,2.0,0,1,0,0,0,0,0,0,0,1,11.289781913656018,80000,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1137,1145,50,52.0,6240,5,6,0.0,TA,0,0,1042,1042,1042,0,1576,3,1,8,1,1928.0,225,0,0,8,2618,56,0,1.0,0,1,0,0,0,0,0,0,0,1,11.911701584927595,149000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1138,1146,20,70.04995836802665,11200,6,5,85.0,Gd,1258,0,40,1298,1298,0,1298,3,1,5,1,1985.0,403,165,0,5,2596,21,26,3.0,0,0,1,1,0,0,0,1,0,1,12.100712129872349,180000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
1139,1147,70,75.0,12000,7,7,0.0,TA,275,0,429,704,860,0,1564,3,1,7,1,1941.0,234,0,0,7,2268,59,0,1.5,0,1,0,0,0,0,0,1,0,1,12.069680020624617,174500,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1140,1148,50,70.04995836802665,5700,7,7,0.0,TA,0,0,572,572,572,0,1111,2,1,5,1,1982.0,288,0,0,8,1683,58,176,1.0,0,1,1,0,0,0,0,2,0,1,11.66907414746016,116900,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1141,1149,70,50.0,9000,7,9,0.0,TA,624,0,26,650,832,0,1482,3,1,7,0,1930.0,324,0,0,7,2132,21,0,1.5,0,1,0,0,0,0,0,2,0,1,11.870599909242046,143000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1142,1150,20,57.0,8280,6,5,0.0,TA,0,0,932,932,932,0,932,2,1,4,1,1950.0,306,0,0,11,1864,57,214,1.0,0,0,1,0,0,1,0,1,0,1,11.728036844587177,124000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1143,1151,20,134.0,17755,5,4,132.0,TA,176,0,1290,1466,1466,0,1466,3,1,6,2,1959.0,528,0,0,11,2932,47,240,1.5,0,0,1,0,0,0,0,1,0,1,11.917723684090689,149900,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1144,1152,20,90.0,14115,6,7,0.0,TA,296,547,230,1073,1811,0,1811,2,1,6,1,1956.0,470,0,0,7,2884,2,280,1.0,0,0,1,0,0,1,0,2,0,1,12.345834587905333,230000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1145,1153,30,70.04995836802665,5890,6,8,0.0,Gd,538,0,278,816,816,0,816,2,1,5,0,2002.0,432,0,0,6,1632,1,96,1.0,0,0,1,0,0,0,0,0,0,0,11.699405031912846,120500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1146,1154,60,70.04995836802665,13700,7,6,288.0,TA,454,0,410,864,902,0,1820,4,1,8,2,1965.0,492,60,0,5,2684,20,357,2.0,0,1,1,1,0,1,0,1,1,1,12.215032386901646,201800,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
1147,1155,20,90.0,10768,5,8,0.0,Gd,1157,0,280,1437,1437,0,1437,3,1,6,1,1976.0,528,0,0,7,2874,3,201,3.0,0,0,1,0,0,1,0,1,0,1,12.292250341771224,218000,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1148,1156,80,85.0,9350,5,8,0.0,TA,633,0,586,1219,1265,0,1265,3,1,6,1,1965.0,502,0,0,10,2484,9,188,2.5,0,0,1,0,0,0,0,2,0,1,12.100156419938624,179900,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1149,1157,120,34.0,5001,7,5,166.0,Gd,904,0,410,1314,1314,0,1314,2,1,6,1,2008.0,626,172,0,7,2628,1,62,3.0,0,0,1,1,0,1,0,2,1,2,12.345834587905333,230000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1150,1158,20,92.0,11932,8,5,186.0,Gd,0,0,1580,1580,1580,0,1580,3,1,7,0,2008.0,830,0,0,6,3160,0,24,2.0,3,0,1,0,0,0,0,2,1,1,12.367885325692587,235128,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1151,1159,60,76.0,9120,6,6,270.0,Gd,442,0,459,901,943,0,1876,4,1,8,1,1974.0,540,0,0,7,2777,34,69,2.5,0,1,1,0,0,0,0,1,0,1,12.128111104060464,185000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
1152,1160,160,24.0,2280,6,5,0.0,TA,311,0,544,855,855,0,1456,3,1,7,1,1978.0,440,26,0,7,2311,32,0,2.5,0,1,0,1,0,0,0,1,0,1,11.891361900690471,146000,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1153,1161,20,70.04995836802665,14778,6,7,72.0,Gd,728,0,568,1296,1640,0,1640,3,1,7,1,1993.0,924,108,0,11,2936,2,216,2.0,0,0,1,1,0,1,0,1,0,1,12.319401330837175,224000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1154,1162,20,109.0,8724,5,5,0.0,TA,492,0,402,894,894,0,894,3,1,5,1,1968.0,450,0,0,5,1788,39,0,1.0,0,0,0,0,0,0,0,1,0,1,11.767567683343811,129000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1155,1163,90,60.0,12900,4,4,0.0,TA,1198,0,0,1198,1258,0,1258,0,2,6,0,1969.0,400,120,0,1,2456,39,0,3.0,0,0,0,1,0,0,0,1,0,1,11.598726943661342,108959,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
1156,1164,80,70.04995836802665,16157,5,7,0.0,TA,680,391,289,1360,1432,0,1432,2,1,5,1,1978.0,588,168,0,6,2792,29,180,2.5,0,0,1,1,0,1,0,2,0,1,12.175613438045467,194000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
1157,1165,20,79.0,9541,7,5,268.0,Gd,0,0,1502,1502,1502,0,1502,3,1,7,0,2009.0,644,0,0,9,3004,0,114,2.0,0,0,1,0,0,1,0,2,1,2,12.359523080243036,233170,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1158,1166,20,64.0,10475,8,5,72.0,Gd,0,0,1694,1694,1694,0,1694,3,1,7,0,2008.0,776,160,0,2,3388,2,33,2.0,3,0,1,1,0,1,0,2,1,1,12.410441041518052,245350,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1159,1167,60,58.0,10852,6,5,0.0,TA,786,0,173,959,959,0,1671,3,1,7,1,2000.0,472,0,0,2,2630,6,38,3.5,0,1,1,0,0,1,0,2,0,1,12.061046873479915,173000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1160,1168,70,120.0,13728,6,7,0.0,TA,626,0,501,1127,1236,0,2108,4,1,7,2,1935.0,540,0,0,7,3235,22,90,2.0,0,1,1,0,0,0,0,1,0,1,12.367340793126294,235000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1161,1170,80,76.0,9880,6,6,0.0,TA,522,0,574,1096,1118,0,1118,3,1,6,1,1977.0,358,203,0,7,2214,31,0,2.0,0,0,0,1,1,0,0,1,0,1,12.049418835484795,171000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1162,1171,20,76.0,9120,6,6,0.0,TA,662,0,599,1261,1261,0,1261,3,1,6,1,1958.0,433,0,1400,11,2522,50,288,2.0,0,0,1,0,0,0,0,1,0,1,12.0015054797889,163000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1163,1172,160,35.0,4017,7,5,0.0,Gd,0,0,625,625,625,0,1250,2,1,5,0,2006.0,625,0,0,3,1875,1,54,2.5,0,1,1,0,0,1,0,2,0,1,12.05466819137094,171900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
1164,1173,50,138.0,18030,5,6,0.0,TA,152,469,977,1598,1636,479,3086,3,1,12,1,,0,122,0,3,4684,13,0,3.0,0,1,0,1,0,1,0,1,0,1,12.208569525728759,200500,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1165,1174,70,80.0,16560,6,8,0.0,TA,503,0,449,952,1170,0,2345,4,1,9,1,1932.0,360,0,0,7,3297,56,0,2.5,0,1,0,0,0,1,0,0,0,1,12.384218830913648,239000,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1166,1175,50,85.0,10678,8,5,337.0,Gd,700,0,983,1683,2129,0,2872,4,1,9,1,1992.0,541,0,0,4,4555,7,33,2.5,0,1,1,0,0,0,0,2,0,2,12.560244459250786,285000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1167,1176,20,37.0,6951,5,5,0.0,TA,658,0,218,876,923,0,923,3,1,5,0,1984.0,264,362,0,10,1799,23,0,2.0,0,0,0,1,0,1,0,1,0,1,11.691071650353704,119500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1168,1177,50,70.04995836802665,3950,6,8,0.0,TA,468,0,350,818,818,0,1224,3,1,5,0,1926.0,210,0,0,12,2042,5,116,1.0,0,1,1,0,0,0,0,1,0,1,11.652687407345386,115000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1169,1178,50,54.0,7681,5,6,0.0,TA,0,0,731,731,820,0,1343,3,1,7,1,1921.0,186,192,0,7,2074,59,102,1.5,0,1,1,1,0,1,0,0,0,1,11.95053502640496,154900,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
1170,1179,20,77.0,8335,5,5,0.0,TA,0,0,0,0,1124,0,1124,3,1,5,1,,0,0,0,4,1124,52,226,1.0,0,0,1,0,0,0,0,0,0,1,11.440354772135393,93000,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1171,1180,60,70.04995836802665,11170,7,5,0.0,TA,1216,0,0,1216,1298,0,2514,4,1,8,0,1990.0,693,0,0,4,3730,15,0,2.5,0,1,0,0,0,1,0,0,0,1,12.429216196844385,250000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1172,1181,120,64.0,5587,8,5,186.0,Ex,1480,0,120,1600,1652,0,1652,2,1,5,1,2008.0,482,162,0,11,3252,0,206,3.5,0,0,1,1,0,1,1,2,1,1,12.8802918162046,392500,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1173,1182,60,160.0,15623,10,5,0.0,Gd,2096,0,300,2396,2411,0,4476,4,1,10,2,1996.0,813,171,0,7,6872,11,78,4.5,3,1,1,1,1,1,0,2,0,2,13.521139497361697,745000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
1174,1183,30,60.0,10800,5,6,0.0,TA,821,0,299,1120,1130,0,1130,2,1,5,1,1970.0,720,229,0,6,2250,56,0,2.0,0,0,0,1,0,0,0,0,0,1,11.695247021764185,120000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1175,1184,20,50.0,35133,5,4,226.0,TA,1159,0,413,1572,1572,0,1572,3,1,5,2,1963.0,995,0,0,5,3144,44,526,2.5,3,0,1,0,0,0,1,1,0,1,12.137258329529814,186700,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1176,1185,50,60.0,9738,5,7,0.0,TA,392,0,392,784,949,0,1221,4,1,7,0,1965.0,392,0,0,3,2005,56,236,2.0,0,1,1,0,0,0,0,0,0,1,11.560762794384386,104900,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1177,1186,190,107.0,10615,3,5,0.0,TA,440,0,538,978,1014,0,1699,3,2,7,0,1920.0,420,0,0,8,2677,39,74,3.0,0,1,1,0,0,1,1,1,0,1,11.461632170582678,95000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
1178,1187,20,89.0,12461,8,5,0.0,Gd,1456,0,168,1624,1624,0,1624,2,1,5,1,1994.0,757,0,0,7,3248,11,306,3.0,3,0,1,0,0,0,0,2,0,2,12.476099782743232,262000,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
1179,1188,60,68.0,8935,7,5,95.0,Gd,0,0,831,831,831,0,1660,3,1,7,0,2002.0,493,144,0,7,2491,7,68,2.5,0,1,1,1,0,1,0,2,0,1,12.180754837545884,195000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1180,1189,60,60.0,7500,7,5,0.0,TA,0,0,994,994,1028,0,1804,3,1,7,1,1999.0,442,140,0,6,2798,11,60,2.5,0,1,1,1,0,0,0,2,0,1,12.14950229404178,189000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1181,1190,190,70.04995836802665,32463,4,4,149.0,TA,1159,0,90,1249,1622,0,1622,3,1,7,1,1975.0,1356,439,0,3,2871,32,0,2.0,3,0,0,1,0,0,1,1,1,1,12.031719258385394,168000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1182,1191,160,24.0,2645,8,5,456.0,Gd,0,0,776,776,764,0,1441,2,1,5,0,1999.0,492,206,0,11,2217,7,0,2.5,0,1,0,1,0,0,0,2,0,1,12.066810578196664,174000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1183,1192,50,60.0,9600,5,8,0.0,TA,0,0,702,702,842,0,1472,3,1,6,0,1925.0,250,0,0,7,2174,13,84,1.0,0,1,1,0,0,0,0,2,0,1,11.736069016284436,125000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1184,1193,120,70.04995836802665,4500,6,5,425.0,TA,883,0,341,1224,1224,0,1224,2,1,5,0,1999.0,402,0,0,6,2448,10,304,3.0,0,0,1,0,0,0,0,2,0,1,12.013700752882716,165000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
1185,1194,60,80.0,9364,6,7,143.0,TA,371,0,292,663,663,0,1352,4,1,7,0,1969.0,299,379,0,3,2015,41,36,1.5,0,1,1,1,0,0,0,1,1,1,11.970350312009106,158000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1186,1195,60,51.0,8029,6,5,0.0,TA,0,0,728,728,728,0,1456,3,1,8,0,2005.0,400,100,0,7,2184,3,24,2.5,0,1,1,1,0,1,0,2,0,1,12.078239274020287,176000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1187,1196,60,58.0,14054,7,5,0.0,Gd,0,0,879,879,879,0,1863,4,1,9,1,2006.0,660,100,0,11,2742,0,17,2.5,3,1,1,1,0,1,0,2,0,1,12.297785453453374,219210,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1188,1197,75,65.0,8850,7,6,0.0,TA,0,0,815,815,815,0,1690,3,1,7,1,1916.0,225,0,0,7,2505,56,330,1.0,0,1,1,0,0,1,0,0,0,1,11.877568578558137,144000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1189,1198,20,70.0,9100,7,5,0.0,Gd,0,0,1212,1212,1212,0,1212,3,1,6,0,2001.0,573,356,0,6,2424,8,0,2.0,0,0,0,1,0,0,0,2,0,1,12.089538829274224,178000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1190,1199,20,75.0,11235,4,5,51.0,TA,547,0,504,1051,1382,0,1382,3,1,6,1,1974.0,459,0,0,10,2433,27,82,1.5,0,0,1,0,0,0,0,1,0,1,11.904967552746253,148000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1191,1200,20,71.0,9353,4,5,0.0,TA,0,0,864,864,864,0,864,3,1,5,0,1972.0,280,0,0,7,1728,36,0,1.0,0,0,0,0,0,0,0,1,0,1,11.661776411702585,116050,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
