MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age,AgeRemod,HasHouseRemod,HasGarageRemod,TotalSF,TotPorchSF,TotBaths,HasPool,HasMiscFeat,HasModernCircBreak,HasGasHeating,HasCompRoofMatl,HasLandSlope,HasFlatLand,HasPavedStrt,HasCentralAir,HasAlley,SalePrice_log
MSSC_60,RL,60.0,8.843903650835497,Reg,AllPub,Inside,Edwards,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,2003.0,2004.0,Gable,VinylSd,VinylSd,Stone,1.710657776180059,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,746.0,746.0,1953125.0,6.634633357861686,2.054002683043416,7.4127640174265625,0,0,2,1,3,1,1.4142135623730951,7,Typ,1,2.0,BuiltIn,16.0,2,397.0,9.0,27.0,19683.0,1.8225126721028055,4.859812404361672,0.0,0.0,0.0,No Fence,0.0,July,2008,WD,Normal,165400,5,4,0,0,753.4127640174265,4.859812404361672,2.5,0,0,1,1,1,0,1,1,1,0,12.016122061571728
MSSC_50,RM,52.0,8.738895704934043,Reg,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,1.5650845800732873,1931.0,1950.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,4.0,1.0,2.0,6.054439346269371,1.0,0.0,459.0,884.0,19683.0,6.866933284461882,1.947867540121006,7.221105098182496,0,0,1,0,3,1,1.3160740129524924,6,Typ,1,2.0,Detchd,4.0,1,560.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.7002176099087114,No Fence,0.0,Nov,2007,WD,Normal,127500,76,57,0,1,891.2211050981825,0.7002176099087114,1.0,0,0,0,1,1,0,1,1,1,0,11.755871643580617
MSSC_20,RL,91.0,9.568294497413296,IR1,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8.0,1.4953487812212205,1994.0,1994.0,Hip,HdBoard,HdBoard,BrkFace,1.9904693499688613,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,2.0,6.0,7.181591944611865,1.0,0.0,672.0,1986.0,1953125.0,7.59488438721652,0.0,7.59488438721652,1,0,2,0,2,1,1.4142135623730951,7,Typ,1,1.7320508075688772,Attchd,16.0,2,691.0,9.0,27.0,19683.0,1.8828416375415338,3.6109179126442243,0.0,0.0,0.0,No Fence,0.0,Aug,2008,WD,Normal,301500,14,14,0,0,1993.5948843872166,3.6109179126442243,3.0,0,0,1,1,1,0,1,1,1,0,12.616525295149378
MSSC_30,RL,56.0,8.309184527686298,Reg,AllPub,Corner,Edwards,Artery,Norm,1Fam,1Story,5.0,1.6817928305074292,1922.0,1950.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,4.0,9.0,1.0,1.0,0.0,1.0,0.0,864.0,864.0,1953125.0,6.762729506931879,0.0,6.762729506931879,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,No Garage,0.0,0,0.0,0.0,0.0,19683.0,0.0,4.574710978503383,0.0,0.0,0.0,No Fence,0.0,July,2009,WD,Normal,99900,87,59,0,0,870.7627295069319,4.574710978503383,1.0,0,0,1,1,1,0,1,1,1,0,11.511924964636645
MSSC_80,RL,59.0,9.168267595554275,IR1,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7.0,1.4953487812212205,2005.0,2005.0,Gable,VinylSd,VinylSd,Stone,1.8260781474077188,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,2.0,6.0,6.486160788944089,1.0,0.0,201.0,856.0,1953125.0,7.062191632286556,0.0,7.062191632286556,1,0,2,0,2,1,1.4142135623730951,5,Typ,0,0.0,Attchd,16.0,2,400.0,9.0,27.0,19683.0,1.8502315274246866,0.0,0.0,0.0,0.0,No Fence,0.0,July,2008,WD,Normal,190000,3,3,0,0,863.0621916322866,0.0,3.0,0,0,1,1,1,0,1,1,1,0,12.154779351142624
MSSC_20,RL,65.0,9.18512512283512,Reg,AllPub,HasFrontage,NAmes,Norm,Norm,1Fam,1Story,6.0,1.6817928305074292,1969.0,1969.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.0,5.0,6.401917196727186,1.4142135623730951,0.7345207059365146,14.0,1054.0,262144.0,6.961296045910167,0.0,6.961296045910167,1,0,1,1,3,1,1.3160740129524924,6,Typ,0,0.0,Attchd,4.0,2,460.0,9.0,27.0,19683.0,1.8243068483519838,0.0,0.0,0.0,0.6870379087810791,No Fence,0.0,July,2008,WD,Normal,151000,39,39,0,0,1060.96129604591,0.6870379087810791,2.5,0,0,1,1,1,0,1,1,1,0,11.925035115797062
MSSC_60,RL,65.0,10.113870026547724,other,AllPub,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6.0,1.4953487812212205,1999.0,1999.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,841.0,841.0,1953125.0,6.794586580876499,2.036587408288116,7.424165281042028,0,0,2,1,3,1,1.3160740129524924,7,Typ,1,1.7320508075688772,BuiltIn,16.0,2,502.0,9.0,27.0,19683.0,0.0,4.6443908991413725,0.0,0.0,0.0,No Fence,0.0,June,2009,WD,Normal,181000,10,10,0,0,848.4241652810421,4.6443908991413725,2.5,0,0,1,1,1,0,1,1,1,0,12.106252310247962
MSSC_20,RL,80.0,9.169622538697624,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1956.0,1956.0,Hip,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,6.22455842927536,1.0,0.0,546.0,1050.0,262144.0,6.957497370876951,0.0,6.957497370876951,0,0,1,0,2,1,1.3160740129524924,5,Typ,0,0.0,Attchd,4.0,1,338.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,June,2009,WD,Normal,128900,53,53,0,0,1056.957497370877,0.0,1.0,0,0,1,1,1,0,1,1,1,0,11.766792188927278
MSSC_50,RL,80.0,9.328212292571072,Reg,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4.0,1.4953487812212205,1957.0,1989.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.7320508075688772,1.0,0.0,1.0,0.0,1104.0,1104.0,1953125.0,7.007600613951853,2.0188178593196615,7.489412083508719,1,0,1,0,5,1,1.3160740129524924,8,Min2,2,1.7320508075688772,Attchd,4.0,1,304.0,9.0,27.0,19683.0,1.757131886054717,0.0,0.0,0.0,0.0,No Fence,0.0,Nov,2009,WD,Normal,161500,52,20,0,0,1111.4894120835088,0.0,2.0,0,0,0,1,1,0,1,1,1,0,11.992260421644849
MSSC_70,RL,60.0,9.511629447834181,Reg,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,6.0,1.5650845800732873,1919.0,1950.0,Gambrel,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,1953125.0,6.966967138613983,2.0333813509294165,7.509335266016592,0,0,1,0,3,1,1.3160740129524924,8,Typ,1,2.0,Detchd,4.0,2,520.0,9.0,27.0,0.0,0.0,0.0,0.7017116351057587,0.0,0.0,GdPrv,0.0,July,2007,WD,Normal,180500,88,57,0,1,771.5093352660166,0.7017116351057587,1.0,0,0,0,1,1,0,1,1,1,1,12.103486056755072
MSSC_120,other,34.0,8.309184527686298,Reg,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6.0,1.4953487812212205,1998.0,1999.0,Gable,MetalSd,MetalSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,5.58724865840025,1.0,0.0,1139.0,1405.0,1953125.0,7.198931240688173,0.0,7.198931240688173,1,0,2,0,2,1,1.4142135623730951,5,Typ,0,0.0,Attchd,16.0,2,511.0,9.0,27.0,19683.0,1.7878742218230284,4.23410650459726,0.0,0.0,0.0,No Fence,0.0,Aug,2008,COD,Abnorml,181000,10,9,0,0,1412.1989312406881,4.23410650459726,3.0,0,0,1,1,1,0,1,1,1,0,12.106252310247962
MSSC_160,other,35.0,8.225770799348734,Reg,AllPub,HasFrontage,Somerst,Norm,Norm,TwnhsE,2Story,7.0,1.4953487812212205,1999.0,1999.0,Hip,MetalSd,MetalSd,BrkFace,1.8545889886375557,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,6.111467339502679,1.0,0.0,241.0,691.0,1953125.0,6.570882962339584,2.0290228891812925,7.2813856635702825,1,0,2,1,3,1,1.4142135623730951,6,Typ,0,0.0,Detchd,4.0,2,506.0,9.0,27.0,19683.0,0.0,3.5553480614894135,0.0,0.0,0.0,No Fence,0.0,Mar,2006,WD,Normal,183900,7,7,0,0,698.2813856635703,3.5553480614894135,3.5,0,0,1,1,1,0,1,1,1,0,12.122147410592412
MSSC_190,RM,60.0,9.222367752188902,IR1,AllPub,Inside,OldTown,Artery,Norm,2fmCon,2.5Unf,7.0,1.4142135623730951,1910.0,1950.0,Hip,Wd Sdng,Wd Sdng,None,0.0,1.189207115002721,1.3160740129524924,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,925.0,925.0,19683.0,6.872128101338986,2.0580741557044764,7.5443321080536885,0,0,1,1,4,2,1.3160740129524924,9,Typ,1,2.0,Detchd,4.0,1,308.0,9.0,27.0,0.0,0.0,0.0,0.722305917164176,0.0,0.0,MnPrv,0.0,Jan,2007,WD,Normal,122000,97,57,0,1,932.5443321080537,0.722305917164176,1.5,0,0,0,1,1,0,0,1,0,0,11.711776323715394
MSSC_20,RL,89.0,9.48910782703839,IR1,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,9.0,1.4953487812212205,2008.0,2009.0,Hip,Stucco,CmentBd,None,0.0,1.4953487812212205,1.3160740129524924,PConc,25.0,9.0,2.0,1.0,0.0,1.0,0.0,2002.0,2002.0,1953125.0,7.610357618312838,0.0,7.610357618312838,0,0,2,0,3,1,1.4953487812212205,10,Typ,1,2.0,Attchd,16.0,3,746.0,9.0,27.0,19683.0,1.7878742218230284,4.343805421853684,0.0,0.0,0.0,No Fence,0.0,May,2010,WD,Normal,378500,2,1,0,1,2009.610357618313,4.343805421853684,2.0,0,0,1,1,1,0,0,1,1,0,12.84397135185964
MSSC_50,RL,74.0,9.55400099583723,IR1,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8.0,1.7320508075688772,1935.0,1997.0,Gable,Stucco,Stucco,BrkFace,2.0082771743099452,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.4142135623730951,3.0,5.262690188904886,1.0,0.0,536.0,728.0,1953125.0,7.585281078639126,2.116231100860939,8.145549631783584,0,0,3,1,4,1,1.4142135623730951,11,Typ,2,2.0,BuiltIn,4.0,3,1014.0,9.0,27.0,19683.0,1.9099235639500813,2.5649493574615367,0.0,0.0,0.0,GdWo,0.0,May,2008,WD,Normal,381000,73,11,0,1,736.1455496317836,2.5649493574615367,3.5,0,0,1,1,1,1,1,1,1,0,12.850554654108839
MSSC_50,RL,78.0,9.336532397213942,Reg,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,5.0,1.4953487812212205,1958.0,1958.0,Gable,MetalSd,MetalSd,BrkFace,1.8243068483519838,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,6.133398042996649,1.0,0.0,414.0,874.0,19683.0,6.774223886357614,2.012033526440284,7.329749689041512,0,0,1,1,3,1,1.3160740129524924,7,Typ,0,0.0,Attchd,4.0,1,315.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,GdWo,0.0,July,2007,WD,Normal,144000,49,49,0,0,881.3297496890415,0.0,1.5,0,0,0,1,1,0,1,1,1,0,11.877568578558138
MSSC_40,RL,80.0,10.068832485122966,Reg,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,7.0,1.5650845800732873,1979.0,1979.0,Hip,Plywood,Plywood,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,2.0,6.0,7.138073034044347,1.0,0.0,74.0,1332.0,19683.0,7.195187320178709,1.8346098354356497,7.329749689041512,2,0,0,1,0,1,1.4142135623730951,4,Typ,1,1.7320508075688772,Attchd,16.0,2,586.0,9.0,27.0,19683.0,1.8862680216940895,0.0,0.0,0.0,0.0,No Fence,0.0,Apr,2010,WD,Normal,260000,31,31,0,0,1339.3297496890416,0.0,2.5,0,0,1,1,0,1,0,1,1,0,12.468436909997665
MSSC_20,RL,80.0,9.122273893107732,IR1,AllPub,Inside,NWAmes,Pos,Norm,1Fam,1Story,6.0,1.6265765616977859,1968.0,1968.0,Hip,BrkFace,BrkFace,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1489.0,1489.0,262144.0,7.306531398939505,0.0,7.306531398939505,0,0,2,0,3,1,1.4142135623730951,7,Typ,1,2.0,Attchd,9.0,2,462.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Aug,2009,WD,Normal,185750,41,41,0,0,1496.3065313989396,0.0,2.0,0,0,1,1,1,0,1,1,1,0,12.132156962580005
MSSC_20,RL,71.0,9.512442967089195,IR1,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1965.0,1965.0,Hip,HdBoard,Plywood,BrkFace,1.748318097194945,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,6.329720905522696,1.4142135623730951,0.7309149961202354,0.0,935.0,19683.0,6.841615476477592,0.0,6.841615476477592,1,0,1,0,3,1,1.3160740129524924,5,Typ,0,0.0,Attchd,4.0,1,288.0,9.0,27.0,19683.0,1.8243068483519838,0.0,0.0,0.0,0.0,MnPrv,0.0,Nov,2006,WD,Normal,137000,41,41,0,0,941.8416154764776,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.827736204810263
MSSC_80,RL,124.0,9.351232110673664,IR1,AllPub,Corner,Edwards,Norm,Norm,1Fam,SLvl,6.0,1.6265765616977859,1959.0,2006.0,Gable,Plywood,Plywood,BrkFace,1.6942663054703442,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.7320508075688772,5.0,6.579251212010101,1.0,0.0,300.0,1019.0,262144.0,7.213768308118642,0.0,7.213768308118642,1,0,1,0,2,1,1.4953487812212205,5,Typ,1,2.0,Basment,9.0,1,312.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.709299783140892,GdPrv,0.0,May,2008,WD,Normal,177000,49,2,0,0,1026.2137683081187,0.709299783140892,2.0,0,0,1,1,1,0,1,1,1,0,12.083905011555967
MSSC_50,RL,53.0,8.587278798982926,Reg,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5.0,1.5650845800732873,1910.0,2003.0,Gable,Wd Sdng,Wd Shng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,661.0,661.0,1953125.0,6.495265555937008,1.9987902423904949,7.1316985104669115,0,0,2,0,3,1,1.3160740129524924,8,Typ,1,2.0,Detchd,4.0,2,552.0,9.0,27.0,19683.0,1.870734136494135,0.0,0.6874632625419423,0.0,0.0,No Fence,0.0,Nov,2007,WD,Normal,139000,97,4,0,1,668.1316985104669,0.6874632625419423,2.0,0,0,1,1,1,0,1,1,1,0,11.842229212112828
MSSC_90,RL,95.0,9.336620537886512,Reg,AllPub,Corner,NAmes,Artery,Norm,Duplex,2Story,5.0,1.4953487812212205,1948.0,1950.0,Gable,AsbShng,AsbShng,Stone,1.9936278224918556,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,5.3981627015177525,1.0,0.0,708.0,928.0,262144.0,6.834108738813838,2.066955244315763,7.560601162768557,0,0,2,0,4,2,1.3160740129524924,10,Typ,0,0.0,Detchd,4.0,2,400.0,9.0,8.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,July,2007,WD,Normal,137000,59,57,0,0,935.5606011627685,0.0,2.0,0,0,0,1,0,0,1,1,1,0,11.827736204810263
MSSC_60,RL,80.0,9.467846701917901,IR1,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6.0,1.5650845800732873,1972.0,1972.0,Gable,HdBoard,Plywood,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,16.0,1.0,4.0,6.386879319362645,1.0,0.0,130.0,723.0,19683.0,6.601230118728877,2.014069852200787,7.241366283322318,0,1,1,1,3,1,1.3160740129524924,6,Typ,1,1.7320508075688772,Attchd,4.0,2,497.0,9.0,27.0,19683.0,1.9001616577562157,4.762173934797756,0.0,0.0,0.0,No Fence,0.0,Dec,2009,WD,Normal,162000,37,37,0,0,730.2413662833223,4.762173934797756,2.0,0,0,1,1,1,0,1,1,1,0,11.99535161421452
MSSC_80,RL,80.0,9.790990521308983,IR1,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6.0,1.4953487812212205,1967.0,1976.0,Gable,HdBoard,HdBoard,BrkFace,1.9295054724772276,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.7320508075688772,5.0,6.270988431858299,1.0,0.0,1152.0,1680.0,512.0,7.45298232946546,0.0,7.45298232946546,1,0,1,1,3,1,1.3160740129524924,7,Typ,1,2.0,Attchd,9.0,2,480.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,June,2009,WD,Normal,197900,42,33,0,0,1687.4529823294654,0.0,2.5,0,0,1,1,1,0,1,1,1,0,12.195517131590657
MSSC_50,other,60.0,8.922791623969637,Reg,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,1.4142135623730951,1920.0,1950.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,698.0,698.0,19683.0,6.54965074223381,1.9553098460324838,7.029087564149662,0,0,1,0,2,1,1.3160740129524924,6,Typ,0,0.0,Detchd,9.0,2,528.0,9.0,27.0,19683.0,1.4892992254175486,0.0,0.7094742450175407,0.0,0.0,No Fence,0.0,Apr,2010,COD,Abnorml,68400,90,60,0,1,705.0290875641497,0.7094742450175407,1.0,0,0,0,1,1,0,1,1,1,0,11.133128103610641
MSSC_20,RL,67.0,9.191055610564316,IR1,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7.0,1.4953487812212205,2002.0,2002.0,Gable,VinylSd,VinylSd,BrkFace,1.742136743805324,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,6.670766320845874,1.0,0.0,785.0,1573.0,1953125.0,7.3613754289773485,0.0,7.3613754289773485,1,0,2,0,3,1,1.4142135623730951,6,Typ,0,0.0,Attchd,9.0,2,544.0,9.0,27.0,19683.0,0.0,4.290459441148391,0.0,0.0,0.0,No Fence,0.0,Mar,2009,WD,Normal,227000,7,7,0,0,1580.3613754289775,4.290459441148391,3.0,0,0,1,1,1,0,1,1,1,0,12.332705296463539
MSSC_20,RL,50.0,8.99342737041261,IR1,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1Story,7.0,1.4953487812212205,1990.0,1990.0,Hip,HdBoard,HdBoard,BrkFace,1.6109034750189168,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.0,5.0,6.960347729101308,1.0,0.0,256.0,1309.0,19683.0,7.200424892944957,0.0,7.200424892944957,1,0,2,0,2,1,1.3160740129524924,6,Typ,1,1.7320508075688772,Attchd,16.0,2,484.0,16.0,64.0,19683.0,0.0,4.07753744390572,0.0,0.0,0.6910138024728482,No Fence,0.0,July,2006,WD,Normal,180000,16,16,0,0,1316.200424892945,4.768551246378568,3.0,0,0,1,1,1,0,1,1,1,0,12.100712129872347
MSSC_20,RL,61.0,9.082620630373812,IR1,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5.0,1.6265765616977859,1977.0,2008.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.4142135623730951,2.0,6.278521424165844,1.7320508075688772,0.7057076553666807,364.0,1040.0,19683.0,6.947937068614969,0.0,6.947937068614969,0,0,2,0,3,1,1.4142135623730951,5,Typ,0,0.0,Detchd,4.0,2,484.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.7245027703053607,No Fence,0.0,Sept,2009,WD,Normal,150500,32,1,0,0,1046.947937068615,0.7245027703053607,2.0,0,0,1,1,1,0,1,1,1,0,11.921718363171067
MSSC_90,RL,94.0,9.148571345578551,Reg,AllPub,Corner,Mitchel,Norm,Norm,Duplex,2Story,6.0,1.4953487812212205,1971.0,1971.0,Mansard,MetalSd,Wd Shng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.7320508075688772,1.0,0.0,1.0,0.0,912.0,912.0,19683.0,6.816735880594968,2.0562670608453133,7.509335266016592,0,0,2,2,4,2,1.3160740129524924,8,Typ,0,0.0,No Garage,0.0,0,0.0,0.0,0.0,19683.0,1.7681175901689328,0.0,0.0,0.0,0.0,No Fence,0.0,Apr,2010,WD,Normal,139000,39,39,0,0,919.5093352660166,0.0,3.0,0,0,1,1,1,0,0,1,1,0,11.842229212112828
MSSC_50,RL,50.0,9.173572647783969,Reg,AllPub,Inside,SWISU,Artery,Norm,1Fam,1.5Fin,6.0,1.6265765616977859,1919.0,1990.0,Gable,Wd Sdng,Wd Shng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,804.0,804.0,1953125.0,7.438383530044307,2.030610868276551,7.803026643632217,0,0,2,0,4,1,1.4142135623730951,10,Min2,1,2.0,Detchd,4.0,1,336.0,9.0,27.0,19683.0,1.8885037407137346,0.0,0.6627923278454898,0.0,0.6991684735241713,No Fence,0.0,Mar,2010,WD,Normal,169000,91,20,0,1,811.8030266436322,1.3619608013696611,2.0,0,0,1,1,1,0,1,1,1,0,12.037653993905211
MSSC_50,RM,50.0,8.699681400989514,Reg,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,1.5650845800732873,1939.0,1950.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.189207115002721,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,780.0,780.0,1953125.0,6.716594773520978,1.998330037241074,7.253470382684528,0,0,1,0,4,1,1.3160740129524924,6,Typ,1,2.0,Detchd,4.0,1,280.0,9.0,27.0,19683.0,1.5745651437258248,0.0,0.0,0.0,0.0,No Fence,0.0,May,2009,WD,Normal,132500,70,59,0,0,787.2534703826846,0.0,1.0,0,0,0,1,1,0,1,1,1,0,11.794337924408413
MSSC_20,RL,80.0,9.189218875354072,Reg,AllPub,Inside,NWAmes,Artery,Norm,1Fam,1Story,6.0,1.4953487812212205,1963.0,1963.0,Hip,HdBoard,HdBoard,BrkFace,1.9620199972165449,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,6.345636360828596,1.7320508075688772,0.6874632625419423,678.0,1328.0,19683.0,7.192182058713246,0.0,7.192182058713246,1,0,1,1,3,1,1.3160740129524924,6,Typ,2,2.0,Attchd,4.0,2,528.0,9.0,27.0,19683.0,0.0,3.295836866004329,0.0,0.0,0.0,No Fence,0.0,June,2010,WD,Normal,143000,47,47,0,0,1335.1921820587133,3.295836866004329,2.5,0,0,1,1,1,0,1,1,1,0,11.870599909242044
MSSC_20,RL,80.0,10.505094936455558,IR1,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,5.0,1.4953487812212205,1964.0,1964.0,Gable,Wd Sdng,Wd Sdng,BrkCmn,2.005921486076503,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.7320508075688772,3.0,6.70073110954781,1.0,0.0,812.0,1624.0,512.0,7.367077059881012,0.0,7.367077059881012,0,1,2,0,4,1,1.3160740129524924,7,Typ,0,0.0,Attchd,4.0,2,390.0,9.0,27.0,0.0,1.8131782269605679,5.293304824724492,0.0,0.0,0.0,No Fence,0.0,June,2006,WD,Normal,190000,42,42,0,0,1631.367077059881,5.293304824724492,2.5,0,0,1,1,1,1,0,1,1,0,12.154779351142624
MSSC_120,RL,40.0,8.642062173462106,IR1,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,1.4953487812212205,2000.0,2000.0,Gable,CemntBd,CmentBd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,7.055312843339752,1.0,0.0,343.0,1501.0,1953125.0,7.414572881350589,0.0,7.414572881350589,1,0,2,0,2,1,1.4953487812212205,5,Typ,1,2.23606797749979,Attchd,16.0,2,499.0,9.0,27.0,19683.0,1.8502315274246866,4.0943445622221,0.0,0.0,0.0,No Fence,0.0,Oct,2009,WD,Normal,278000,9,9,0,0,1508.4145728813505,4.0943445622221,3.0,0,0,1,1,1,0,1,1,1,0,12.535376392672774
MSSC_60,RL,86.0,9.311632623458054,IR1,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,2006.0,2006.0,Gable,VinylSd,VinylSd,Stone,2.037416521841526,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.4142135623730951,1.0,0.0,1.0,0.0,1085.0,1085.0,1953125.0,7.02197642307216,2.0472297850184633,7.58629630715272,0,0,2,1,3,1,1.4953487812212205,8,Typ,1,2.0,BuiltIn,16.0,3,753.0,9.0,27.0,19683.0,1.8216068302034107,4.31748811353631,0.0,0.0,0.0,No Fence,0.0,Oct,2006,New,Partial,281000,0,0,0,0,1092.5862963071527,4.31748811353631,2.5,0,0,1,1,1,0,1,1,1,0,12.546109948315882
MSSC_80,RL,73.0,9.554851637414007,IR1,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,5.0,1.6265765616977859,1964.0,1964.0,Hip,Wd Sdng,HdBoard,BrkFace,1.6985302777514544,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.7320508075688772,6.0,6.922643891475888,1.0,0.0,138.0,1152.0,19683.0,7.050122520269059,0.0,7.050122520269059,1,0,1,0,3,1,1.3160740129524924,6,Typ,1,2.0,Attchd,9.0,2,484.0,9.0,27.0,19683.0,1.860872764634446,0.0,0.0,0.0,0.0,No Fence,0.0,Apr,2010,WD,Normal,180500,46,46,0,0,1159.050122520269,0.0,2.0,0,0,1,1,1,0,1,1,1,0,12.103486056755072
