Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotBaths,TotPorchSF,TotalSF,Age
2713,120,FV,3.5553480614894135,8.19671240721307,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7.0,2.23606797749979,2004.0,2004.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,125.0,Y,SBrkr,7.042286171939743,0.0,0.0,7.042286171939743,0.0,0.0,1,1,1.0,1,2.0,1.791759469228055,Typ,0.6931471805599453,2.0,Attchd,9.0,2.0,588.0,27.0,27.0,27.0,0.0,5.2574953720277815,0.0,0.0,0.0,0,None,None,None,0.0,5.0,2006,WD,Normal,1.5,5.2574953720277815,7.734996194022781,2.0
2714,160,FV,3.2188758248682006,7.841885928984623,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,2.23606797749979,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,600.0,600.0,GasA,125.0,Y,SBrkr,6.255750041753367,6.436150368369428,1.6853704905634923,7.1098794630722715,0.0,0.0,2,1,2.0,1,2.0,1.6094379124341003,Typ,0.0,0.0,Detchd,9.0,2.0,480.0,27.0,27.0,27.0,0.0,5.117993812416755,0.0,0.0,0.0,0,None,None,None,0.0,7.0,2006,WD,Normal,2.5,5.117993812416755,7.463936604468925,1.0
2715,160,FV,4.297285406218791,8.00603417874901,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6.0,2.23606797749979,2000.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.2422232654551655,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,6.0,5.869296913133774,1.0,0.0,403.0,756.0,GasA,125.0,Y,SBrkr,6.645090969505644,6.6293632534374485,0.0,7.329749689041512,0.0,0.0,2,1,2.0,1,2.0,1.6094379124341003,Typ,0.0,0.0,Detchd,4.0,2.0,440.0,27.0,27.0,27.0,0.0,3.4965075614664802,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2006,WD,Normal,2.5,3.4965075614664802,7.732369222284388,6.0
2716,160,FV,4.297285406218791,8.400209835930418,Pave,None,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,2.23606797749979,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,530.0,530.0,GasA,125.0,Y,SBrkr,6.274762021241939,6.311734809152915,0.0,6.985641817639208,0.0,0.0,2,1,2.0,1,2.0,1.6094379124341003,Typ,0.0,0.0,Attchd,9.0,2.0,496.0,27.0,27.0,27.0,0.0,3.9318256327243257,0.0,0.0,0.0,0,None,None,None,0.0,7.0,2006,WD,Normal,2.5,3.9318256327243257,7.384610383176974,3.0
2717,60,FV,4.74493212836325,9.025816391627028,Pave,Pave,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,2.23606797749979,1997.0,1998.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,569.0,569.0,GasA,125.0,Y,SBrkr,6.75110146893676,6.734591659972948,0.0,7.43543801981455,0.0,0.0,2,1,3.0,1,2.0,1.9459101490553132,Typ,0.6931471805599453,1.7320508075688772,BuiltIn,4.0,1.0,434.0,27.0,27.0,27.0,0.0,5.948034989180646,0.0,0.0,1.742136743805324,0,None,GdPrv,None,0.0,11.0,2006,WD,Normal,2.5,6.20050917404269,7.724888439323074,9.0
2718,20,FV,4.110873864173311,8.879193928110318,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,2.23606797749979,2001.0,2002.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1568.0,1568.0,GasA,125.0,Y,SBrkr,7.358193752733032,0.0,0.0,7.358193752733032,0.0,0.0,2,0,3.0,1,2.0,1.9459101490553132,Typ,0.6931471805599453,1.7320508075688772,Attchd,9.0,2.0,564.0,27.0,27.0,27.0,0.0,5.58724865840025,0.0,0.0,0.0,0,None,None,None,0.0,9.0,2006,WD,Normal,2.0,5.58724865840025,8.051022208190679,5.0
2719,190,RL,4.382026634673881,9.481206851499401,Pave,None,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Other,2fmCon,1Story,5.0,2.449489742783178,1972.0,1972.0,Gable,CompShg,Plywood,Plywood,BrkFace,4.976733742420574,1.7320508075688772,1.7320508075688772,CBlock,16.0,9.0,1.0,6.0,6.870053411798126,1.0,0.0,191.0,1153.0,GasA,125.0,Y,SBrkr,7.085064293952548,0.0,0.0,7.085064293952548,1.0,0.0,2,0,2.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,16.0,2.0,501.0,27.0,27.0,27.0,4.948759890378168,5.0369526024136295,0.0,0.0,0.0,0,None,MnPrv,None,0.0,7.0,2006,WD,Normal,3.0,5.0369526024136295,7.760893195851024,34.0
2720,20,RL,4.3694478524670215,9.224341891611996,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,2.449489742783178,1967.0,1967.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.579729825986222,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,4.0,6.317164686747284,1.4142135623730951,1.6551961525056738,713.0,1334.0,GasA,64.0,Y,SBrkr,7.19668657083435,0.0,0.0,7.19668657083435,1.0,0.0,2,0,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.0,0.0,Attchd,9.0,2.0,477.0,27.0,27.0,27.0,0.0,3.044522437723423,1.5224670302876946,0.0,1.8839936846137324,0,None,None,None,0.0,4.0,2006,WD,Normal,3.0,5.768320995793772,7.889459149404524,39.0
2721,20,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Other,Norm,1Fam,1Story,5.0,2.23606797749979,1968.0,1968.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.63200177739563,1.0,0.0,293.0,1051.0,GasA,64.0,Y,SBrkr,6.9584483932976555,0.0,0.0,6.9584483932976555,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,9.0,2.0,504.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,0.0,7.0,2006,WD,Normal,2.0,0.0,7.6511201757027,38.0
2722,60,RL,4.290459441148391,9.0642735958414,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Other,Norm,1Fam,2Story,5.0,2.23606797749979,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.707110264748875,1.7320508075688772,1.7320508075688772,CBlock,16.0,4.0,1.4142135623730951,5.0,5.8916442118257715,1.7320508075688772,1.9715897178889294,56.0,900.0,GasA,125.0,Y,SBrkr,6.785587645007929,6.787844982309579,0.0,7.479299637782834,1.0,0.0,1,1,4.0,1,1.7320508075688772,2.0794415416798357,Typ,0.0,0.0,Attchd,9.0,2.0,530.0,27.0,27.0,27.0,0.0,4.110873864173311,0.0,0.0,1.887390630978784,0,None,None,Shed,1.963257777844227,6.0,2006,WD,Normal,2.5,5.802118375377063,7.890208213109961,38.0
2723,20,RL,4.3694478524670215,9.144307401371744,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Other,Norm,1Fam,1Story,6.0,2.6457513110645907,1968.0,2004.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.318119993844216,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.7320508075688772,5.0,6.634633357861686,1.0,0.0,216.0,976.0,GasA,27.0,Y,SBrkr,6.884486652042782,0.0,0.0,6.884486652042782,1.0,0.0,1,0,2.0,1,2.0,1.6094379124341003,Typ,0.6931471805599453,1.4142135623730951,Attchd,9.0,2.0,504.0,27.0,27.0,27.0,4.553876891600541,0.0,0.0,0.0,0.0,0,None,None,None,0.0,8.0,2006,WD,Abnorml,2.0,0.0,7.577121930876679,38.0
2724,85,RL,4.2626798770413155,9.036106025364846,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Other,Norm,1Fam,SFoyer,5.0,2.449489742783178,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,16.0,9.0,2.0,6.0,6.61338421837956,1.0,0.0,89.0,833.0,GasA,64.0,Y,SBrkr,6.80128303447162,0.0,0.0,6.80128303447162,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,9.0,1.0,326.0,27.0,27.0,27.0,4.969813299576001,0.0,0.0,0.0,0.0,0,None,None,None,0.0,8.0,2006,WD,Normal,2.0,0.0,7.4570320891223805,38.0
2725,20,RL,4.30406509320417,9.186047679407139,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.23606797749979,1966.0,1966.0,Gable,CompShg,Plywood,Plywood,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,4.0,6.684611727667927,1.0,0.0,252.0,1051.0,GasA,27.0,Y,SBrkr,6.9584483932976555,0.0,0.0,6.9584483932976555,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,9.0,1.0,264.0,27.0,27.0,27.0,5.209486152841421,4.48863636973214,0.0,0.0,0.0,0,None,None,None,0.0,3.0,2006,WD,Normal,2.0,4.48863636973214,7.6511201757027,40.0
2726,80,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,2.6457513110645907,1967.0,1967.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.948759890378168,1.7320508075688772,1.7320508075688772,PConc,9.0,9.0,1.7320508075688772,5.0,6.401917196727186,1.7320508075688772,1.945758217792441,137.0,1141.0,GasA,64.0,Y,SBrkr,7.040536390215956,0.0,0.0,7.040536390215956,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,4.0,1.0,568.0,27.0,27.0,27.0,0.0,4.3694478524670215,0.0,0.0,0.0,0,None,None,None,0.0,7.0,2006,WD,Normal,2.0,4.3694478524670215,7.733245646529795,39.0
2727,190,RL,4.394449154672439,9.082620630373812,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,6.0,2.6457513110645907,1965.0,2000.0,Hip,CompShg,BrkFace,VinylSd,None,0.0,1.7320508075688772,2.0,PConc,9.0,9.0,1.4142135623730951,5.0,6.804614520062624,2.0,1.8769258727448193,34.0,1187.0,GasA,125.0,Y,SBrkr,7.356279876550748,0.0,0.0,7.356279876550748,1.0,0.0,2,0,3.0,1,2.0,2.0794415416798357,Min1,1.0986122886681098,1.7320508075688772,Attchd,9.0,1.0,299.0,27.0,27.0,27.0,5.303304908059076,3.258096538021482,1.8494914839851704,0.0,0.0,0,None,MnPrv,Shed,1.964787704766679,6.0,2006,WD,Abnorml,3.0,5.4680601411351315,7.920446505142607,41.0
2728,20,RL,4.30406509320417,9.246575864558277,Pave,None,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,2.449489742783178,1964.0,1964.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.727387818712341,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,5.564520407322694,1.4142135623730951,2.030610868276551,0.0,1008.0,GasA,125.0,Y,SBrkr,7.305860032684009,0.0,0.0,7.305860032684009,1.0,0.0,1,1,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.6931471805599453,2.0,Attchd,16.0,2.0,430.0,27.0,27.0,27.0,5.043425116919247,4.110873864173311,0.0,0.0,0.0,0,None,None,None,0.0,4.0,2006,WD,Normal,2.5,4.110873864173311,7.822845290279774,42.0
2729,60,RL,4.454347296253507,9.143238568435446,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5.0,2.449489742783178,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,5.8888779583328805,1.0,0.0,360.0,720.0,GasA,64.0,Y,SBrkr,6.580639137284949,6.580639137284949,0.0,7.273092595999522,0.0,0.0,1,1,4.0,1,1.7320508075688772,2.0794415416798357,Typ,0.6931471805599453,1.0,Attchd,16.0,2.0,480.0,27.0,27.0,27.0,0.0,3.4965075614664802,1.8694605040153234,0.0,0.0,0,None,None,None,0.0,7.0,2006,WD,Normal,1.5,5.60947179518496,7.6783263565068856,42.0
2730,20,RL,4.394449154672439,9.287394001418473,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.6457513110645907,1960.0,1960.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.48863636973214,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.450470422144176,1.0,0.0,616.0,1248.0,GasA,125.0,Y,SBrkr,7.130098510125578,0.0,0.0,7.130098510125578,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,4.0,1.0,286.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,MnPrv,None,0.0,5.0,2006,WD,Normal,2.0,0.0,7.822845290279774,46.0
2731,30,RL,4.110873864173311,9.053803514155955,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,2.8284271247461903,1934.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,4.0,6.354370040797351,1.0,0.0,242.0,816.0,GasA,125.0,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,1.0,0.0,1,0,2.0,1,1.7320508075688772,1.6094379124341003,Typ,0.6931471805599453,1.4142135623730951,Attchd,4.0,1.0,240.0,27.0,27.0,27.0,5.43372200355424,0.0,1.5504460211620947,0.0,0.0,0,None,MnPrv,None,0.0,7.0,2006,WD,Normal,2.0,3.713572066704308,7.398174092970465,72.0
2732,20,RL,4.23410650459726,9.182455168486648,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.6457513110645907,1947.0,1950.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,938.0,938.0,GasA,125.0,Y,SBrkr,6.950814768442584,0.0,0.0,6.950814768442584,0.0,0.0,1,0,2.0,1,1.7320508075688772,1.791759469228055,Typ,0.6931471805599453,2.0,Detchd,4.0,1.0,273.0,27.0,27.0,27.0,4.836281906951478,3.8918202981106265,0.0,0.0,0.0,0,None,GdWo,None,0.0,5.0,2006,WD,Normal,1.0,3.8918202981106265,7.591861714889934,59.0
2733,20,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.449489742783178,1961.0,1990.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.4142135623730951,4.0,6.82001636467413,1.0,0.0,336.0,1251.0,GasA,27.0,Y,SBrkr,7.2682230211595655,0.0,0.0,7.2682230211595655,1.0,0.0,1,0,3.0,1,1.7320508075688772,2.0794415416798357,Min1,0.6931471805599453,2.0,Attchd,4.0,2.0,441.0,27.0,27.0,27.0,4.976733742420574,0.0,1.8449646614985311,0.0,0.0,0,None,None,None,0.0,6.0,2006,WD,Normal,2.0,5.327876168789581,7.895436006942965,45.0
2734,20,RL,4.499809670330265,9.2927495082169,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Other,Norm,1Fam,1Story,5.0,2.449489742783178,1952.0,1952.0,Gable,CompShg,Wd Sdng,Plywood,Stone,5.017279836814924,1.7320508075688772,2.0,CBlock,9.0,9.0,1.4142135623730951,2.0,3.713572066704308,1.0,0.0,1404.0,1444.0,GasA,125.0,Y,SBrkr,7.393263094763838,0.0,0.0,7.393263094763838,1.0,0.0,1,0,2.0,1,1.7320508075688772,1.9459101490553132,Min1,0.6931471805599453,2.0,Attchd,9.0,1.0,240.0,27.0,27.0,27.0,0.0,3.713572066704308,1.914541129043442,0.0,0.0,0,None,MnPrv,None,0.0,7.0,2006,WD,Partial,2.0,5.8998973535824915,8.029107054619736,54.0
2735,20,RL,4.394449154672439,9.169622538697624,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.23606797749979,1951.0,1951.0,Gable,CompShg,HdBoard,HdBoard,Stone,4.976733742420574,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.904750769961838,1.0,0.0,60.0,1056.0,GasA,125.0,Y,FuseA,7.104144092987527,0.0,0.0,7.104144092987527,1.0,0.0,1,0,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.0,0.0,Attchd,9.0,1.0,280.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,0.0,5.0,2006,WD,Normal,2.0,0.0,7.728855823852543,55.0
2736,60,RL,4.382026634673881,9.155144736508232,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5.0,2.449489742783178,1949.0,1973.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,704.0,704.0,GasA,64.0,Y,FuseA,6.932447891572509,6.558197802812269,0.0,7.455298485683291,0.0,0.0,1,1,3.0,1,1.7320508075688772,2.0794415416798357,Min1,0.6931471805599453,2.0,Attchd,4.0,1.0,234.0,27.0,27.0,27.0,5.5053315359323625,4.110873864173311,0.0,0.0,0.0,0,None,MnPrv,None,0.0,7.0,2006,WD,Normal,1.5,4.110873864173311,7.796880342783522,57.0
2737,20,RL,4.418840607796598,9.19917830726999,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.449489742783178,1954.0,1975.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.7320508075688772,2.0,CBlock,9.0,9.0,1.0,4.0,6.18826412308259,1.0,0.0,450.0,936.0,GasA,27.0,Y,FuseA,6.842683282238422,0.0,0.0,6.842683282238422,0.0,0.0,1,0,2.0,1,1.7320508075688772,1.791759469228055,Typ,0.0,0.0,Attchd,4.0,1.0,240.0,27.0,27.0,27.0,0.0,0.0,1.8052356503890232,0.0,0.0,0,None,MnPrv,None,0.0,3.0,2006,WD,Normal,1.0,5.081404364984463,7.5352967024440884,52.0
2738,90,RL,4.30406509320417,9.095826985187422,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5.0,2.23606797749979,1967.0,1967.0,Gable,CompShg,Plywood,Plywood,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1584.0,1584.0,GasA,27.0,Y,SBrkr,7.368339686311381,0.0,0.0,7.368339686311381,0.0,0.0,2,0,4.0,2,1.7320508075688772,2.1972245773362196,Typ,0.0,0.0,Detchd,4.0,2.0,506.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,0.0,10.0,2006,WD,Normal,2.0,0.0,8.06117135969092,39.0
2739,80,RL,4.30406509320417,9.44943600950432,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,2.23606797749979,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.84587987526405,1.0,0.0,307.0,1246.0,GasA,27.0,Y,SBrkr,7.1284959456800365,0.0,0.0,7.1284959456800365,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,1.0986122886681098,2.0,Attchd,9.0,2.0,441.0,27.0,27.0,27.0,0.0,4.248495242049359,0.0,0.0,0.0,0,None,None,None,0.0,11.0,2006,WD,Normal,2.0,4.248495242049359,7.821242083523558,42.0
2740,20,RL,4.700480365792417,9.182352335436015,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,2.6457513110645907,1963.0,1963.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.808142489980444,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1008.0,1008.0,GasA,27.0,Y,SBrkr,6.9167150203536085,0.0,0.0,6.9167150203536085,0.0,0.0,1,0,2.0,1,1.7320508075688772,1.791759469228055,Typ,0.0,0.0,Attchd,9.0,2.0,430.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,0.0,10.0,2006,WD,Normal,1.0,0.0,7.6093665379542115,43.0
2741,20,RL,4.2626798770413155,9.036106025364846,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Other,Norm,1Fam,1Story,5.0,2.23606797749979,1957.0,1957.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,4.0,9.0,1.4142135623730951,4.0,6.436150368369428,1.0,0.0,556.0,1179.0,GasA,64.0,Y,SBrkr,7.21890970761906,0.0,0.0,7.21890970761906,0.0,0.0,1,1,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.6931471805599453,2.0,Attchd,9.0,1.0,331.0,27.0,27.0,27.0,0.0,4.110873864173311,0.0,0.0,0.0,0,None,GdPrv,None,0.0,3.0,2006,WD,Normal,1.5,4.110873864173311,7.841492924460013,49.0
2742,20,RL,4.30406509320417,9.170663554823284,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Other,Norm,1Fam,1Story,6.0,2.449489742783178,1958.0,1958.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.450470422144176,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,3.0,5.318119993844216,1.0,0.0,918.0,1121.0,GasA,125.0,Y,FuseA,7.198183577101943,0.0,0.0,7.198183577101943,0.0,0.0,1,1,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.6931471805599453,1.7320508075688772,Attchd,9.0,2.0,488.0,27.0,27.0,27.0,4.394449154672439,0.0,0.0,0.0,0.0,0,None,None,None,0.0,12.0,2006,WD,Normal,1.5,0.0,7.80710329012598,48.0
2743,80,RL,4.836281906951478,9.210440366976517,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,2.449489742783178,1956.0,1956.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.60947179518496,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.7320508075688772,4.0,6.520621127558696,1.7320508075688772,1.8933991317302272,99.0,1058.0,GasA,125.0,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.6931471805599453,1.7320508075688772,Basment,9.0,1.0,300.0,27.0,27.0,27.0,5.2574953720277815,0.0,0.0,0.0,1.757131886054717,0,None,MnPrv,None,0.0,2.0,2006,WD,Normal,2.0,4.795790545596741,7.795234929002173,50.0
2744,20,RL,4.290459441148391,9.225524507301223,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,2.449489742783178,1956.0,1994.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.7320508075688772,4.0,6.818924065275521,1.0,0.0,210.0,1124.0,GasA,125.0,Y,SBrkr,7.025538314638521,0.0,0.0,7.025538314638521,1.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.6931471805599453,1.7320508075688772,Attchd,16.0,1.0,353.0,27.0,27.0,27.0,0.0,5.356586274672012,1.8243068483519838,0.0,1.7855476541684288,0,None,None,None,0.0,5.0,2006,WD,Normal,2.0,6.280395838960195,7.718240951959316,50.0
2745,20,RL,4.2626798770413155,8.998754769495703,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,2.8284271247461903,1954.0,2000.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.176149732573829,1.7320508075688772,2.0,CBlock,9.0,9.0,1.0,5.0,6.715383386334681,1.0,0.0,226.0,1050.0,GasA,125.0,Y,SBrkr,6.957497370876951,0.0,0.0,6.957497370876951,1.0,0.0,1,0,3.0,1,2.0,1.9459101490553132,Typ,0.0,0.0,Attchd,9.0,1.0,286.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2006,WD,Abnorml,2.0,0.0,7.650168700845001,52.0
2746,20,RL,4.204692619390966,9.455558477608703,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.449489742783178,1952.0,2003.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,6.0,6.490723534502507,1.0,0.0,350.0,1008.0,GasA,125.0,Y,FuseA,6.9167150203536085,0.0,0.0,6.9167150203536085,1.0,0.0,1,0,2.0,1,1.7320508075688772,1.6094379124341003,Typ,0.0,0.0,Attchd,9.0,1.0,280.0,27.0,27.0,27.0,0.0,5.043425116919247,0.0,0.0,0.0,0,None,MnPrv,None,0.0,1.0,2006,WD,Normal,2.0,5.043425116919247,7.6093665379542115,54.0
