"","Id","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation"
"883",883,4,2,3,2,4,1,1,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"884",884,4,2,3,1,1,1,5,1,23,3,3,1,4,2,2,14,14,3,4,3,3
"885",885,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,7,7,2,3,3,2
"886",886,2,2,3,2,4,1,2,1,21,3,3,5,3,2,2,9,9,2,4,3,3
"887",887,4,2,3,1,4,1,1,1,13,3,3,3,3,2,2,9,9,2,3,3,2
"888",888,4,2,3,2,4,1,5,1,8,3,3,1,1,2,2,9,9,3,3,4,3
"889",889,4,2,3,2,4,1,5,2,13,3,3,1,3,1,6,14,14,3,4,4,3
"890",890,4,2,3,1,4,1,5,1,13,2,3,1,3,4,2,14,14,2,3,3,2
"891",891,4,2,3,1,4,1,1,1,13,1,3,1,1,2,2,9,9,3,3,4,2
"892",892,4,2,3,1,4,1,5,1,19,3,3,1,6,4,2,7,7,2,3,3,2
"893",893,4,2,3,1,4,1,5,1,19,3,3,1,3,4,2,7,7,3,3,3,2
"894",894,4,2,3,1,4,1,5,1,19,5,3,1,3,2,2,14,10,3,3,3,3
"895",895,4,2,3,1,1,1,5,1,20,3,3,3,3,2,2,10,10,3,3,3,4
"896",896,4,2,3,1,4,1,5,1,13,3,3,1,6,4,2,7,7,2,3,3,2
"897",897,5,2,1,1,4,1,5,1,10,3,3,1,3,2,2,14,14,3,3,3,1
"898",898,4,2,3,1,4,1,5,1,20,2,3,3,6,2,2,10,10,3,3,3,4
"899",899,4,2,3,2,4,1,5,1,16,3,3,1,3,4,2,13,13,4,5,3,3
"900",900,4,2,3,1,4,1,5,1,19,2,3,1,3,2,2,7,10,3,3,3,2
"901",901,4,2,3,2,4,1,5,1,13,3,3,1,3,2,2,7,7,3,3,3,2
"902",902,4,2,3,2,4,1,5,1,13,3,3,1,3,4,2,9,9,3,3,4,2
"903",903,4,2,3,1,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"904",904,4,2,3,2,2,1,2,1,9,3,3,1,3,4,2,13,13,2,4,3,3
"905",905,4,2,3,2,4,1,5,1,19,3,3,1,3,2,2,7,14,2,3,3,2
"906",906,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,7,7,4,3,3,2
"907",907,4,2,3,2,4,1,1,1,21,3,3,1,3,2,2,13,13,4,4,3,3
"908",908,4,2,3,2,4,1,5,1,7,3,3,1,1,2,2,4,4,3,4,3,2
"909",909,4,2,3,2,3,1,5,2,12,3,3,1,3,2,2,7,7,3,3,3,2
"910",910,4,2,3,3,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"911",911,4,2,3,1,4,1,1,1,13,2,3,3,6,2,2,9,9,2,3,3,2
"912",912,4,2,3,2,4,1,2,2,6,3,3,1,3,2,2,7,10,3,3,3,2
"913",913,5,2,3,1,4,1,5,1,4,3,3,1,3,2,2,9,9,3,3,3,1
"914",914,3,2,3,1,2,1,5,1,7,3,3,3,6,2,2,9,9,3,3,3,2
"915",915,2,2,2,1,4,1,5,1,21,3,3,5,6,2,2,13,13,4,4,3,3
"916",916,5,2,3,1,4,1,5,1,11,3,3,4,6,2,2,6,6,2,3,3,2
"917",917,1,2,3,1,4,1,5,1,10,3,3,1,3,2,2,1,1,3,3,3,2
"918",918,4,2,3,1,4,1,5,1,8,3,3,1,3,2,2,13,13,3,3,3,2
"919",919,4,2,3,2,4,1,1,1,20,3,3,1,6,2,2,7,7,3,4,3,3
"920",920,4,2,3,2,4,1,1,1,13,3,3,1,3,4,2,9,9,3,5,3,2
"921",921,4,2,3,2,4,1,5,1,20,3,3,1,6,2,2,7,7,2,4,4,3
"922",922,4,2,3,1,4,1,5,1,8,2,3,3,1,2,2,9,9,3,3,3,2
"923",923,4,2,3,1,4,1,5,1,9,7,3,1,3,2,2,13,13,3,4,3,3
"924",924,4,2,3,1,4,1,5,1,20,3,3,5,3,2,2,10,10,3,4,3,3
"925",925,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,10,10,2,3,4,2
"926",926,4,2,3,2,4,1,1,1,17,3,3,1,3,2,2,13,13,3,3,3,3
"927",927,4,2,3,1,4,1,5,1,16,3,3,1,6,4,2,13,13,2,4,3,3
"928",928,4,2,3,1,4,1,5,1,17,2,3,1,6,2,2,9,9,2,3,3,2
"929",929,4,2,3,1,4,1,5,1,6,3,3,1,3,4,2,13,13,3,4,3,3
"930",930,4,2,3,2,4,1,1,1,9,3,3,1,6,2,2,7,7,2,3,3,3
"931",931,4,2,3,2,2,1,5,1,24,3,3,1,3,2,2,13,13,3,4,3,3
"932",932,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,13,13,3,3,3,2
"933",933,4,2,3,2,4,1,1,1,21,9,3,1,3,4,2,13,8,4,5,3,3
"934",934,4,2,3,1,4,1,3,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"935",935,4,2,3,3,2,1,5,2,13,4,3,1,3,1,6,14,14,3,3,3,2
"936",936,4,2,3,2,4,1,5,1,4,3,3,1,3,2,2,9,9,2,3,4,3
"937",937,4,2,3,1,4,1,5,1,20,3,3,1,3,2,2,13,13,3,4,3,3
"938",938,4,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,4,3,3
"939",939,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"940",940,4,2,3,1,4,1,5,1,5,3,3,1,6,2,2,9,9,3,3,4,2
"941",941,4,2,3,2,4,1,5,1,12,3,3,3,3,2,2,10,10,3,3,3,2
"942",942,4,2,3,2,4,1,3,1,9,9,3,1,6,2,2,13,13,2,4,3,3
"943",943,4,2,3,2,4,1,5,1,8,3,3,3,3,2,2,9,9,3,3,3,3
"944",944,4,2,3,1,3,1,5,1,12,3,3,3,3,2,2,7,10,3,3,3,2
"945",945,4,2,3,2,4,2,2,1,24,3,3,1,8,2,2,7,7,2,3,3,2
"946",946,5,2,3,1,4,1,1,1,18,3,3,1,1,4,2,13,13,3,3,3,1
"947",947,4,2,3,1,4,1,5,1,13,3,3,1,8,2,2,7,7,2,3,4,2
"948",948,4,2,3,1,4,1,5,1,24,3,3,1,3,4,2,13,13,2,4,3,3
"949",949,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"950",950,4,2,3,1,4,1,5,1,17,3,3,1,3,4,2,10,10,3,3,3,2
"951",951,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,13,13,3,3,3,2
"952",952,3,2,3,1,4,1,1,1,20,3,3,1,3,2,2,13,13,3,3,3,2
"953",953,4,2,3,1,4,1,5,1,6,3,3,1,7,2,2,15,7,3,3,4,2
"954",954,4,2,3,2,4,1,5,2,12,3,3,1,6,2,2,7,7,2,3,3,2
"955",955,4,2,3,2,4,1,2,1,8,3,3,3,7,1,6,15,10,2,3,3,2
"956",956,3,2,3,2,2,1,5,1,7,3,3,3,6,2,2,9,9,2,3,3,2
"957",957,5,2,3,1,4,1,5,1,2,3,3,5,6,2,2,9,9,3,3,3,2
"958",958,4,2,3,1,4,1,5,1,19,3,3,1,3,4,2,9,9,3,3,3,2
"959",959,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"960",960,2,2,3,1,4,1,3,1,21,3,3,4,6,4,2,9,9,3,4,3,3
"961",961,4,2,3,2,4,1,5,1,4,3,3,1,3,2,2,14,10,3,3,4,2
"962",962,4,2,3,2,4,1,1,1,17,5,3,1,6,2,2,7,7,2,3,4,2
"963",963,4,2,3,1,4,1,1,1,15,3,3,5,6,2,2,10,3,3,3,3,2
"964",964,4,2,3,2,4,1,1,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"965",965,4,2,3,1,4,1,1,1,24,3,3,1,6,2,2,13,13,2,4,3,3
"966",966,4,2,3,1,4,1,5,1,9,7,3,1,6,2,2,13,13,3,4,3,3
"967",967,4,2,3,2,2,1,5,1,7,3,3,1,1,2,2,9,9,3,4,4,1
"968",968,4,2,3,2,4,1,5,1,13,3,3,1,3,4,2,14,14,2,3,3,2
"969",969,5,2,3,1,4,1,5,1,18,3,3,1,1,2,2,13,13,3,3,3,1
"970",970,4,2,3,1,4,1,5,1,13,3,3,2,8,4,2,7,7,2,3,2,2
"971",971,4,2,3,1,4,1,5,1,13,3,3,1,1,2,2,1,1,3,3,3,2
"972",972,4,2,3,1,4,1,5,1,16,3,3,4,6,2,2,13,15,4,4,3,3
"973",973,4,2,3,1,4,1,5,1,20,3,3,5,3,2,2,10,10,3,3,3,2
"974",974,2,2,3,1,4,1,1,1,21,3,3,1,3,2,2,6,6,3,4,3,3
"975",975,4,2,3,2,4,1,1,1,4,7,2,1,6,2,2,7,7,3,3,4,1
"976",976,2,2,3,1,4,1,3,1,21,3,3,4,6,2,2,9,9,3,4,3,3
"977",977,4,2,3,2,1,1,5,1,4,3,3,1,3,2,2,14,14,3,3,3,3
"978",978,2,2,2,2,4,1,5,1,21,3,3,5,3,2,2,13,13,3,4,3,3
"979",979,4,2,3,1,1,1,5,2,8,3,3,1,3,2,2,9,9,3,3,3,2
"980",980,4,2,3,1,4,1,1,1,19,2,3,1,3,2,2,13,13,3,3,3,3
"981",981,4,2,3,2,4,1,1,1,13,3,3,1,7,2,2,6,6,4,5,3,2
"982",982,4,2,3,2,4,1,1,1,14,3,3,1,6,4,2,13,13,2,4,3,3
"983",983,4,2,3,1,4,1,5,1,1,3,3,1,3,2,2,13,13,2,4,3,3
"984",984,4,2,3,1,4,1,1,1,6,3,3,1,6,2,2,6,6,3,4,3,3
"985",985,4,2,3,1,4,1,5,1,12,3,3,3,1,2,2,10,10,3,3,3,2
"986",986,4,2,3,1,4,1,5,1,8,3,3,2,3,2,2,9,9,3,3,3,2
"987",987,5,2,3,1,4,1,1,1,18,2,3,1,1,4,2,13,13,3,3,4,2
"988",988,4,2,3,2,4,1,5,1,16,3,3,1,3,4,2,13,13,4,5,3,3
"989",989,4,2,3,2,4,1,5,1,17,3,3,1,6,2,2,10,10,2,3,3,2
"990",990,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,4,3,3
"991",991,4,2,3,1,4,1,5,1,14,3,3,1,6,2,2,13,13,2,4,3,3
"992",992,5,2,1,1,4,1,1,1,18,1,3,1,6,2,2,14,14,3,4,4,1
"993",993,4,2,3,1,4,1,5,2,13,3,3,1,6,4,2,14,14,2,3,3,2
"994",994,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,3,3,3,3
"995",995,4,2,3,1,4,1,3,1,16,3,3,1,3,4,2,6,6,4,5,3,3
"996",996,4,2,3,2,4,1,5,2,4,2,3,1,1,2,2,9,9,3,3,3,2
"997",997,4,2,3,2,4,1,5,1,13,3,3,1,3,4,2,14,14,3,3,3,2
"998",998,4,2,3,2,4,1,5,1,17,4,3,1,3,4,2,7,7,2,3,3,2
"999",999,5,2,3,1,4,1,5,1,10,3,3,1,3,4,2,14,14,3,3,3,1
"1000",1000,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,4,4,3,3
"1001",1001,4,2,3,1,4,1,1,1,8,3,3,1,3,1,6,3,3,3,3,3,4
"1002",1002,4,2,3,1,4,1,1,1,18,3,3,1,3,2,2,14,14,3,3,3,1
"1003",1003,4,2,3,2,4,1,5,1,21,7,3,1,3,2,2,13,13,2,4,3,3
"1004",1004,4,2,3,2,4,1,1,1,17,2,7,3,3,2,2,13,13,2,3,3,2
"1005",1005,4,2,3,1,4,1,5,1,1,3,3,5,3,2,2,13,13,2,4,3,3
"1006",1006,4,2,3,1,4,1,5,1,6,3,3,1,8,2,2,7,7,2,4,3,2
"1007",1007,4,2,3,4,4,1,5,1,13,5,3,1,3,2,2,10,10,3,3,3,2
"1008",1008,5,2,3,1,4,1,5,1,11,3,3,5,6,2,2,6,6,3,3,3,2
"1009",1009,4,2,3,2,4,1,2,1,12,3,3,1,3,4,2,13,13,4,4,3,3
"1010",1010,4,2,3,1,4,1,5,1,23,3,3,1,1,2,2,14,14,3,3,2,1
"1011",1011,4,2,3,1,4,1,5,1,19,3,3,1,1,2,2,14,14,3,3,3,2
"1012",1012,4,2,3,1,4,1,5,1,8,3,3,3,3,4,2,2,2,3,3,3,2
"1013",1013,4,2,3,1,4,1,5,1,7,3,3,1,6,4,2,14,14,3,3,4,3
"1014",1014,5,2,3,1,4,1,5,1,18,3,3,1,3,4,2,9,12,3,3,3,1
"1015",1015,4,2,3,1,4,1,5,1,13,1,3,1,3,2,2,9,9,2,3,3,2
"1016",1016,4,2,3,1,4,1,5,1,17,3,3,1,6,2,2,13,13,3,4,3,3
"1017",1017,4,2,3,1,4,1,5,1,6,3,3,1,3,4,2,13,13,2,4,3,3
"1018",1018,4,2,3,2,4,1,2,1,22,3,3,5,3,2,2,7,7,3,4,3,2
"1019",1019,4,2,3,2,4,1,3,1,9,3,3,1,8,2,2,7,7,2,4,3,3
"1020",1020,4,2,3,1,4,1,5,1,1,3,3,5,3,2,2,13,13,2,4,3,3
"1021",1021,4,2,3,1,4,1,5,1,8,3,3,1,3,2,2,13,13,3,3,3,3
"1022",1022,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,4,4,3,3
"1023",1023,5,2,3,1,4,1,5,1,18,3,3,1,1,2,2,14,14,3,3,3,2
"1024",1024,4,2,3,1,4,1,5,1,1,3,3,5,3,2,2,13,13,2,4,3,3
"1025",1025,4,2,3,2,4,1,1,1,24,3,3,1,3,4,7,11,7,3,4,3,2
"1026",1026,4,2,3,1,4,1,1,1,6,3,3,1,3,2,2,13,13,3,3,3,2
"1027",1027,4,2,3,1,4,1,5,1,13,2,3,1,3,2,2,9,7,2,3,3,2
"1028",1028,4,2,3,2,2,1,5,1,24,3,3,1,3,2,2,13,13,4,4,3,3
"1029",1029,4,2,3,1,4,1,5,1,13,1,3,1,1,2,2,15,15,3,3,3,2
"1030",1030,5,2,3,1,4,1,5,1,3,3,3,4,6,2,2,7,7,2,3,3,2
"1031",1031,3,2,3,1,4,1,5,1,23,3,3,2,6,2,2,13,13,3,3,3,3
"1032",1032,4,2,3,1,4,1,1,1,23,3,3,1,4,2,2,14,10,3,3,3,1
"1033",1033,4,2,3,2,4,1,1,1,14,3,3,1,6,2,2,9,9,3,4,4,3
"1034",1034,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,4,4,3,3
"1035",1035,4,2,3,1,1,1,5,1,7,3,3,1,3,2,2,9,9,3,3,4,3
"1036",1036,4,2,3,2,4,1,2,1,8,3,3,1,3,2,2,14,14,3,3,4,4
"1037",1037,4,2,3,2,2,1,5,1,24,3,3,1,3,4,2,13,13,4,4,3,3
"1038",1038,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1039",1039,5,2,3,1,4,1,5,1,11,3,3,4,6,2,2,6,6,3,3,3,2
"1040",1040,5,2,3,1,4,1,5,1,11,3,3,5,7,2,2,6,6,3,3,3,2
"1041",1041,4,2,3,1,4,1,1,1,19,3,3,1,3,2,2,14,14,1,3,3,2
"1042",1042,4,2,3,1,4,1,5,1,17,2,3,1,6,4,2,7,7,2,3,3,2
"1043",1043,4,2,3,2,4,1,5,1,16,3,3,4,3,2,2,13,13,4,4,3,3
"1044",1044,4,2,3,1,4,1,5,1,20,3,3,1,6,4,2,7,7,2,3,3,3
"1045",1045,4,2,3,1,4,1,5,1,17,5,3,1,3,4,8,4,4,3,4,3,3
"1046",1046,4,2,3,2,4,1,2,1,8,3,3,1,3,4,2,4,14,3,3,3,4
"1047",1047,4,2,3,2,4,1,5,1,22,3,3,1,6,4,2,6,6,4,4,3,3
"1048",1048,4,2,3,3,4,1,5,1,6,3,3,1,3,2,2,13,13,3,3,3,3
"1049",1049,4,2,3,1,4,1,5,1,12,3,3,1,3,4,2,7,7,2,3,2,4
"1050",1050,4,2,3,1,3,1,5,1,8,3,3,1,3,2,2,9,9,3,3,3,2
"1051",1051,4,2,3,2,4,1,5,1,9,3,3,1,3,2,2,13,13,3,4,3,3
"1052",1052,4,2,3,2,4,1,1,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"1053",1053,4,2,3,1,4,1,1,1,13,1,3,1,6,2,2,13,13,1,3,3,2
"1054",1054,4,2,3,1,4,1,5,2,8,3,3,1,3,4,2,7,7,4,3,3,2
"1055",1055,4,2,3,1,4,1,1,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1056",1056,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,10,10,2,3,3,2
"1057",1057,4,2,3,2,4,1,5,1,16,3,3,5,3,2,2,13,13,4,4,3,3
"1058",1058,4,2,3,3,4,1,3,1,14,3,3,1,6,2,2,7,7,3,4,3,3
"1059",1059,4,2,3,2,4,1,5,1,16,3,3,1,6,2,2,13,13,4,5,3,3
"1060",1060,4,2,3,2,2,1,1,2,7,3,3,1,1,2,2,9,9,2,3,3,2
"1061",1061,4,2,3,1,4,1,5,1,22,3,3,5,3,2,2,6,6,3,4,3,3
"1062",1062,1,1,3,1,3,1,5,1,10,3,3,1,3,2,2,9,9,3,2,3,2
"1063",1063,5,2,1,1,4,1,5,1,18,3,3,2,6,2,2,14,14,3,3,3,1
"1064",1064,5,2,3,1,4,1,5,1,18,1,3,1,3,2,2,9,9,3,3,4,1
"1065",1065,4,2,3,2,4,1,2,1,13,3,3,1,3,2,2,10,10,2,3,3,2
"1066",1066,4,2,3,1,4,1,5,2,5,3,3,1,6,2,2,14,14,3,4,3,3
"1067",1067,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"1068",1068,4,2,3,1,4,1,5,2,13,3,3,1,6,2,2,7,7,2,3,3,2
"1069",1069,5,2,3,1,4,1,5,1,11,3,3,5,6,2,2,6,6,3,3,3,2
"1070",1070,4,2,3,1,4,1,5,1,13,3,3,1,2,2,2,9,9,3,3,3,2
"1071",1071,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,9,9,2,3,3,2
"1072",1072,4,2,3,1,4,1,5,1,17,7,3,1,6,2,2,9,9,3,3,3,2
"1073",1073,4,2,3,1,4,1,5,1,8,1,3,1,1,2,2,9,9,3,3,3,2
"1074",1074,4,2,3,2,1,1,1,1,8,3,3,1,6,4,2,7,10,2,3,3,2
"1075",1075,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"1076",1076,4,2,3,1,4,1,5,1,7,3,3,1,6,2,2,14,14,3,3,3,2
"1077",1077,4,2,1,1,4,1,5,1,18,3,3,1,1,2,2,14,14,3,3,3,2
"1078",1078,4,2,3,2,4,1,1,1,13,3,3,1,3,2,2,13,10,3,3,3,2
"1079",1079,5,2,3,1,4,1,5,1,6,3,3,5,3,2,2,13,13,2,4,3,3
"1080",1080,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,3,3,3
"1081",1081,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,13,13,2,4,4,2
"1082",1082,4,2,3,1,4,1,1,1,19,2,3,1,3,2,2,7,7,3,3,3,2
"1083",1083,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1084",1084,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,7,7,2,3,3,2
"1085",1085,4,2,3,3,4,1,1,1,9,3,3,1,6,2,2,7,7,3,3,3,3
"1086",1086,4,2,3,1,4,1,5,1,20,3,3,1,7,2,2,7,7,3,3,3,3
"1087",1087,5,2,3,1,4,1,5,1,11,3,3,5,6,2,2,6,6,3,3,3,2
"1088",1088,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,4,3,3
"1089",1089,5,2,3,1,4,1,5,1,8,3,3,4,6,2,2,13,13,4,4,3,3
"1090",1090,2,2,2,2,4,1,5,1,21,3,3,5,3,2,2,9,9,3,4,3,3
"1091",1091,4,2,3,1,4,1,1,1,13,3,3,3,3,2,2,4,4,3,3,3,4
"1092",1092,2,2,2,1,4,1,5,1,21,3,3,4,6,2,2,9,9,2,4,3,3
"1093",1093,4,2,3,1,1,1,5,1,23,3,3,1,1,2,2,9,9,3,3,3,3
"1094",1094,4,2,3,1,4,1,1,1,13,2,3,1,3,4,2,9,9,2,3,3,2
"1095",1095,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,3,2
"1096",1096,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"1097",1097,5,2,3,1,4,1,5,1,10,3,3,1,6,2,2,14,14,3,3,3,3
"1098",1098,4,2,3,1,4,1,5,1,22,3,3,5,3,2,2,7,7,3,4,3,2
"1099",1099,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,9,9,3,3,3,1
"1100",1100,4,2,3,2,4,1,5,1,17,7,3,1,3,2,2,10,10,2,3,3,2
"1101",1101,4,2,3,1,1,1,5,1,23,3,3,1,3,2,2,14,14,3,3,3,2
"1102",1102,4,2,3,2,4,1,5,1,13,3,3,1,3,2,2,7,9,3,3,3,2
"1103",1103,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,14,14,2,3,3,2
"1104",1104,4,2,3,1,4,1,1,1,13,3,3,1,3,4,2,4,4,3,3,3,2
"1105",1105,5,2,3,1,4,1,5,1,3,3,3,5,6,2,2,7,7,2,3,3,2
"1106",1106,4,2,3,2,4,1,1,1,14,3,3,1,6,2,2,7,7,2,4,3,3
"1107",1107,4,2,3,2,4,1,1,1,20,2,3,1,3,4,2,7,7,3,4,3,3
"1108",1108,4,2,3,4,2,1,2,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"1109",1109,4,2,3,1,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"1110",1110,4,2,3,2,4,1,5,1,16,3,3,1,3,2,2,9,9,4,4,3,3
"1111",1111,4,2,3,1,4,1,5,1,9,3,3,1,6,2,2,7,7,3,3,3,3
"1112",1112,4,2,3,1,4,1,5,1,17,3,3,1,6,4,2,10,10,2,3,3,2
"1113",1113,4,2,3,2,4,1,1,1,13,3,3,1,3,2,2,15,15,3,3,3,2
"1114",1114,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,14,14,3,3,3,2
"1115",1115,4,2,3,1,4,1,5,1,18,3,3,1,3,2,2,9,9,3,3,4,2
"1116",1116,4,2,3,1,4,1,5,1,16,3,3,1,3,4,2,13,13,4,4,3,3
"1117",1117,4,2,3,1,4,1,5,1,9,3,3,1,8,4,2,13,13,3,4,3,3
"1118",1118,4,2,3,2,4,1,3,1,19,2,3,1,3,2,2,13,13,3,3,3,2
"1119",1119,4,2,3,1,4,1,5,1,19,3,3,1,8,2,2,9,9,3,3,4,2
"1120",1120,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,4,14,3,3,3,2
"1121",1121,5,2,3,1,1,1,5,2,10,3,3,1,3,2,2,4,4,3,3,3,1
"1122",1122,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1123",1123,4,2,3,2,4,1,1,1,8,3,3,1,3,2,2,1,1,3,3,3,2
"1124",1124,4,2,3,1,4,1,5,1,8,3,3,1,3,4,2,13,13,3,3,5,2
"1125",1125,4,2,3,2,4,1,5,1,9,3,3,1,8,2,2,7,7,2,3,3,3
"1126",1126,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,10,10,3,3,3,2
"1127",1127,4,2,3,1,4,1,5,1,1,3,3,5,3,4,2,13,13,2,4,3,3
"1128",1128,4,2,3,4,4,1,1,1,9,3,3,1,3,4,2,13,13,3,4,3,3
"1129",1129,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"1130",1130,5,2,1,1,4,1,5,1,18,3,3,3,7,2,2,9,9,2,3,3,2
"1131",1131,4,2,3,1,4,1,5,1,23,3,3,1,1,2,2,15,10,3,3,3,1
"1132",1132,4,2,3,1,4,1,5,1,12,3,3,1,3,2,2,7,7,3,3,3,3
"1133",1133,5,2,3,1,4,1,5,1,18,3,3,1,6,2,2,14,14,3,3,3,1
"1134",1134,4,2,3,2,4,1,5,1,20,3,3,1,6,2,2,13,13,3,4,3,3
"1135",1135,4,2,3,2,2,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"1136",1136,5,2,3,1,4,1,1,1,4,3,3,1,3,2,2,14,14,3,3,3,1
"1137",1137,4,2,3,1,4,1,5,1,13,3,3,1,1,2,2,13,13,3,3,3,2
"1138",1138,4,2,3,1,4,1,5,1,19,2,3,1,1,2,2,13,13,3,3,4,2
"1139",1139,4,2,3,2,4,1,5,2,12,3,3,1,3,2,2,10,8,3,3,3,3
"1140",1140,4,2,3,2,4,1,5,1,4,3,3,1,3,2,2,12,12,3,3,2,1
"1141",1141,4,2,3,1,4,1,1,1,13,3,3,1,3,2,2,7,7,3,3,3,2
"1142",1142,4,2,3,2,4,1,2,1,17,5,3,1,6,2,2,10,10,2,3,4,2
"1143",1143,4,2,3,1,4,1,5,1,6,3,3,1,6,4,2,13,13,4,4,3,3
"1144",1144,4,2,3,1,4,1,5,1,19,3,3,1,3,2,2,14,10,3,3,3,2
"1145",1145,4,2,3,1,4,1,5,1,8,3,3,2,1,2,2,9,9,3,3,2,1
"1146",1146,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,9,9,3,3,3,1
"1147",1147,4,2,3,1,4,1,5,1,20,3,3,1,3,2,2,14,15,2,4,3,2
"1148",1148,4,2,3,1,1,1,5,1,7,3,3,1,6,2,2,9,9,3,3,3,2
"1149",1149,5,2,3,1,4,1,5,1,18,3,3,1,1,2,2,14,14,3,3,3,3
"1150",1150,5,2,3,1,4,1,5,1,18,1,3,1,6,4,2,13,13,3,3,4,3
"1151",1151,4,2,3,2,4,1,5,1,13,3,3,1,3,2,2,4,4,3,3,3,2
"1152",1152,4,2,3,1,4,1,5,1,8,3,3,1,3,2,2,7,10,2,3,3,2
"1153",1153,4,2,3,2,4,1,5,1,7,3,3,1,3,2,2,11,11,3,3,3,3
"1154",1154,5,2,3,1,4,1,1,1,10,3,3,1,3,2,2,14,14,3,4,4,1
"1155",1155,4,2,3,2,4,1,5,1,13,3,3,1,6,2,2,13,13,4,3,3,2
"1156",1156,4,2,3,2,4,1,1,1,25,3,3,1,3,2,2,10,10,3,4,4,2
"1157",1157,4,2,3,1,4,1,5,1,13,3,3,1,8,2,2,4,4,3,3,4,3
"1158",1158,4,2,3,2,4,1,5,1,16,3,3,4,3,2,2,13,13,4,4,3,3
"1159",1159,4,2,3,1,4,1,3,1,21,2,3,1,3,2,2,13,13,4,4,3,3
"1160",1160,4,2,3,1,4,1,5,1,17,3,3,1,6,4,2,7,7,2,4,3,2
"1161",1161,4,2,3,1,4,1,5,1,15,3,3,4,6,2,2,10,3,3,3,3,2
"1162",1162,4,2,3,2,3,1,2,1,7,5,3,1,3,4,2,7,7,2,4,3,2
"1163",1163,4,2,3,1,4,1,5,1,19,3,3,1,3,2,2,13,13,3,3,3,2
"1164",1164,4,2,3,1,4,1,5,1,19,2,3,3,7,2,2,10,10,3,3,3,2
"1165",1165,4,2,3,2,4,1,3,1,25,2,3,1,8,2,2,10,10,3,3,3,3
"1166",1166,4,2,3,2,4,1,5,1,16,3,3,1,3,2,2,13,13,4,4,3,3
"1167",1167,4,2,3,2,4,1,1,1,6,3,3,1,3,2,2,13,13,4,4,3,3
"1168",1168,4,2,3,2,4,1,5,1,9,7,3,1,6,2,2,13,13,3,3,3,3
"1169",1169,4,2,3,1,4,1,1,1,8,3,3,1,6,4,2,12,12,3,3,3,2
